ad_id,ad_type,real_estate_type,region,city,type,living_area,land_area,floor,building_year,price,seller
6636013,prodaja,hiša,savinjska,rimske toplice,samostojna,124.5,479.0,,2004,125000.0,agencija nera d.o.o.
6667176,prodaja,hiša,savinjska,rimske toplice,samostojna,50.0,3302.0,,2003,98000.0,"center nepremičnin, geoprojekt, geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
6693579,prodaja,hiša,savinjska,rimske toplice,samostojna,369.0,,,1973,490000.0,"market center omnis d.o.o., pe nepremičninski center celje"
6839649,prodaja,hiša,savinjska,rjavica,samostojna,200.0,1000.0,k+p+m,2005,85000.0,zasebna ponudba
6835567,prodaja,hiša,savinjska,rjavica,samostojna,200.0,1265.0,k+p+1,2022,380000.0,zasebna ponudba
6839932,prodaja,hiša,savinjska,rogaška slatina,samostojna,126.0,452.0,p+m,2023,265000.0,mptrg d.o.o.
6528412,prodaja,hiša,savinjska,rogaška slatina,samostojna,213.1,396.0,p+1,1967,180000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6600390,prodaja,hiša,savinjska,rogaška slatina,samostojna,237.0,1910.0,p+1+m,1971,164500.0,"nepremičninska družba, d.o.o., pe re/max premium"
6614422,prodaja,hiša,savinjska,rogaška slatina,samostojna,260.0,1002.0,,1999,399000.0,teps pnm d.o.o.
6752470,prodaja,hiša,savinjska,rogaška slatina,samostojna,298.0,720.0,k+p+m,2009,466000.0,posredovanje z nepremičninami in turizem nigora jakša s.p.
6726475,prodaja,hiša,savinjska,rogaška slatina,samostojna,377.2,418.0,k+p+1+m,1947,115000.0,mondreal d.o.o. 
6487803,prodaja,hiša,savinjska,rogaška slatina,samostojna,410.0,1233.0,p+1+m,2009,590000.0,emperius d.o.o.
6782989,prodaja,hiša,savinjska,rogaška slatina,samostojna,412.9,2196.0,p+1+2+m,2011,315000.0,geodet biro d.o.o.
6587277,prodaja,hiša,savinjska,rogaška slatina,samostojna,451.5,1385.0,,1880,650000.0,novi list d.o.o.
6584510,prodaja,hiša,savinjska,rogaška slatina,samostojna,1018.0,6948.0,k+p+1,2010,1850000.0,zasebna ponudba
6462307,prodaja,hiša,savinjska,rogaška slatina,samostojna,380.0,1000.0,,1979,525000.0,zasebna ponudba
6439591,prodaja,hiša,savinjska,rogaška slatina,drugo,752.2,1443.0,,2021,1000000.0,rocco nepremičnine d.o.o.
6749843,prodaja,hiša,savinjska,rogaška slatina,samostojna,338.0,1045.0,,1985,320000.0,zasebna ponudba
6740776,prodaja,hiša,savinjska,rogaška slatina,samostojna,199.3,444.0,k+p+m,1931,198900.0,emperius d.o.o.
6764190,prodaja,hiša,savinjska,rogaška slatina,samostojna,470.0,2279.0,,1987,420000.0,bajtiga poslovanje z nepremičninami d.o.o.
6699080,prodaja,hiša,savinjska,rogatec,samostojna,613.6,2446.0,p+1+2+m,1972,199000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6423909,prodaja,hiša,savinjska,rogla,dvostanovanjska,243.0,282.0,p+1+m,2008,295000.0,zasebna ponudba
6826444,prodaja,hiša,savinjska,sela,samostojna,213.0,2363.0,k+p+m,1985,175000.0,"arteon, beno jurjovec s.p."
6785437,prodaja,hiša,juzna primorska,kobdilj,samostojna,326.8,3105.0,k+p+1+m,1810,310000.0,"ornepo, jana rožaj s.p."
6272406,prodaja,hiša,juzna primorska,kobdilj,samostojna,712.0,21237.0,,1800,1500000.0,abc nepremičnine d.o.o.
6838618,prodaja,hiša,juzna primorska,kobdilj,vrstna,247.0,605.0,p+1+m,1904,420000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6821798,prodaja,hiša,juzna primorska,kobdilj,dvojček,240.0,680.0,p+1+m,1856,420000.0,zasebna ponudba
6842292,prodaja,hiša,juzna primorska,kobjeglava,samostojna,259.9,4043.0,p+1,1800,425000.0,roni nepremičnine d.o.o.
6745951,prodaja,hiša,juzna primorska,kobjeglava,samostojna,564.0,893.0,,1988,357000.0,"urbanistika, družba za projektiranje, inženiring in nepremičnine d.o.o."
5983256,prodaja,hiša,juzna primorska,kodreti,samostojna,682.0,983.0,k+p+1+m,2011,490000.0,mistral poslovno svetovanje rok vodopivec s.p.
6266569,prodaja,hiša,juzna primorska,kodreti,samostojna,682.0,1030.0,k+p+m,2011,490000.0,"solterra, nepremičnine, d.o.o."
6831698,prodaja,hiša,juzna primorska,kolomban,vrstna,170.0,325.0,p+1,1890,599000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6773959,prodaja,hiša,juzna primorska,komen,samostojna,88.0,310.0,,1928,149900.0,"c-nep agencija, d.o.o."
6487677,prodaja,hiša,juzna primorska,komen,samostojna,176.1,956.0,,2020,285000.0,"stoja trade, d.o.o., ljubljana"
6105012,prodaja,hiša,juzna primorska,komen,samostojna,24.6,1994.0,,1945,98000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6551955,prodaja,hiša,juzna primorska,komen,samostojna,682.1,1030.0,1/1,2011,490000.0,"stoja trade, d.o.o., ljubljana"
6836203,prodaja,hiša,juzna primorska,koper,vrstna,68.4,72.0,,1970,299000.0,avenija nepremičnin d.o.o.
6830184,prodaja,hiša,juzna primorska,koper,samostojna,83.3,68.0,p+1,1988,550000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6812365,prodaja,hiša,juzna primorska,koper,vrstna,94.0,30.0,,2023,310000.0,zasebna ponudba
6817015,prodaja,hiša,juzna primorska,koper,vrstna,104.3,,p+1+m,1990,365000.0,adria nepremičnine d.o.o.
6780192,prodaja,hiša,juzna primorska,koper,samostojna,110.0,,,1990,530000.0,novus pro d.o.o.
6606161,prodaja,hiša,juzna primorska,koper,vrstna,114.6,115.0,,1963,399000.0,"tani, oglaševanje in nepremičnine, tanja pohlen, s.p."
6744376,prodaja,hiša,juzna primorska,koper,dvojček,118.2,238.0,p+1/1,2018,375000.0,"mondreal d.o.o., pe obala"
6787282,prodaja,hiša,juzna primorska,koper,vrstna,141.0,,p+1+m,1890,428000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6788351,prodaja,hiša,juzna primorska,koper,samostojna,144.0,426.0,p+1,2015,580000.0,"agencija stenat 2000, jagoda nikolič s.p."
6634586,prodaja,hiša,juzna primorska,koper,samostojna,144.0,426.0,,2015,580000.0,zasebna ponudba
6737376,prodaja,hiša,juzna primorska,koper,vrstna,145.0,65.0,p+1+2+m,1930,417000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6744409,prodaja,hiša,juzna primorska,koper,samostojna,200.0,1400.0,p+1+m,1900,1890000.0,"m&n-ire, posredovanje z nepremičninami, d.o.o."
6814835,prodaja,hiša,ljubljana okolica,vrhnika,dvojček,174.6,400.0,p+1,2023,405000.0,"nepremičninsko posredovanje, polona božič bižal s.p."
6840395,prodaja,hiša,ljubljana okolica,vrhnika,dvostanovanjska,174.6,400.0,p+1,2023,410000.0,inalbea real estate d.o.o.
6828322,prodaja,hiša,ljubljana okolica,vrhnika,samostojna,351.5,317.0,,1925,965000.0,abc nepremičnine d.o.o.
6789910,prodaja,hiša,ljubljana okolica,vrhnika,samostojna,358.0,858.0,p+1+m,2019,400000.0,"stoja trade, d.o.o., ljubljana"
6632588,prodaja,hiša,ljubljana okolica,vrhnika,drugo,415.4,896.0,2/3,1900,669000.0,dajč & dajč d.o.o.
6438262,prodaja,hiša,ljubljana okolica,vrhnika,samostojna,380.0,922.0,,2005,1030000.0,agencija nera d.o.o.
6781730,prodaja,hiša,ljubljana okolica,vrhnika,dvojček,120.0,300.0,,2024,349000.0,rocco nepremičnine d.o.o.
6821757,prodaja,hiša,ljubljana okolica,vrhnika,samostojna,245.2,94.0,k+p+1+2+m,1890,395000.0,pikado real estate d.o.o.
6780335,prodaja,hiša,ljubljana okolica,vrhpolje pri kamniku,samostojna,130.0,1648.0,k+p+m,1986,495000.0,"qudos, center nepremičnin d.o.o."
6842617,prodaja,hiša,ljubljana okolica,zaboršt pri dolu,samostojna,290.8,577.0,,1995,565000.0,mka nepremičnine d.o.o.
6829664,prodaja,hiša,ljubljana okolica,zaboršt pri dolu,samostojna,328.0,577.0,k+p+1,1995,565000.0,zasebna ponudba
6817506,prodaja,hiša,ljubljana okolica,zajasovnik - del,samostojna,3792.0,,p+1,1930,140000.0,zasebna ponudba
6434249,prodaja,hiša,ljubljana okolica,zaklanec,drugo,230.0,,p+1,2000,190000.0,zasebna ponudba
6826987,prodaja,hiša,ljubljana okolica,zalog pri škofljici,samostojna,388.65,1382.0,k+p+1+m,2022,1190000.0,baza agencija d.o.o.
6754518,prodaja,hiša,ljubljana okolica,zaplana - del,samostojna,130.0,621.0,,2023,380000.0,kreativdom d.o.o.
6830024,prodaja,hiša,ljubljana okolica,zaplana - del,samostojna,132.6,970.0,,2006,344000.0,zasebna ponudba
6842668,prodaja,hiša,ljubljana okolica,zaplana - del,samostojna,164.2,13103.0,,1800,298000.0,mesto nepremičnin d.o.o.
6736636,prodaja,hiša,ljubljana okolica,zapoge,samostojna,147.0,539.0,p+1+m,2007,499000.0,zasebna ponudba
6558738,prodaja,hiša,ljubljana okolica,zapotok,samostojna,301.5,1178.0,,2015,640000.0,nnrn nepremičnine d.o.o. novo mesto
6437702,prodaja,hiša,ljubljana okolica,zapotok,samostojna,275.7,1483.0,k+p+m,2009,850000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6839841,prodaja,hiša,ljubljana okolica,zapotok,samostojna,57.0,411.0,p+m,1976,82000.0,pronaj d.o.o.
6846349,prodaja,hiša,ljubljana okolica,zbilje,samostojna,134.4,383.0,p+1,2007,479000.0,baza agencija d.o.o.
6761140,prodaja,hiša,ljubljana okolica,zbilje,samostojna,144.0,394.0,p+1,2007,479000.0,meterra d.o.o.
6821889,prodaja,hiša,ljubljana okolica,zbilje,dvostanovanjska,330.0,2000.0,k+p+1,2001,980000.0,zasebna ponudba
6792626,prodaja,hiša,ljubljana okolica,zbilje,dvojček,194.0,518.0,k+p+1+m,1965,227000.0,"petro deluxe, jan petrovič s.p."
6834257,prodaja,stanovanje,podravska,tabor,2-sobno,60.5,,3/5,1976,179000.0,zasebna ponudba
6838971,prodaja,stanovanje,podravska,tabor,2-sobno,63.4,,3/3,1920,135000.0,"re/max avenija, nepremičnine maribor d.o.o."
6812561,prodaja,stanovanje,podravska,tabor,"2,5-sobno",87.8,,2,1898,176000.0,"novogradnje maribor, d.o.o."
6752001,prodaja,stanovanje,podravska,tabor,"2,5-sobno",93.0,,3/3,1938,169000.0,"moj dom, beno štepic s.p."
6836164,prodaja,stanovanje,podravska,tabor,3-sobno,77.5,,vp/3,1962,189850.0,24nep d.o.o.
6846020,prodaja,stanovanje,podravska,tabor,garsonjera,26.0,,1/4,1980,90000.0,zasebna ponudba
6783629,prodaja,stanovanje,podravska,tabor,2-sobno,57.76,,3/3,1968,135000.0,zasebna ponudba
6840185,prodaja,stanovanje,podravska,tabor,"2,5-sobno",63.6,,2/3,1965,157000.0,zasebna ponudba
6845731,prodaja,stanovanje,podravska,tabor,2-sobno,52.2,,2/4,1962,114000.0,zasebna ponudba
6754576,prodaja,stanovanje,podravska,tabor,2-sobno,68.0,,1/5,1980,219500.0,"insa d.o.o., europark maribor"
6563528,prodaja,stanovanje,podravska,tabor,2-sobno,50.6,208.0,1/2,1884,99900.0,"br nepremičnine,d.o.o."
6847209,prodaja,stanovanje,podravska,tabor,3-sobno,68.0,,2/3,1981,210000.0,zasebna ponudba
6781462,prodaja,stanovanje,podravska,tabor,3-sobno,73.0,,4/5,2018,273900.0,zasebna ponudba
6830142,prodaja,stanovanje,podravska,tabor,4-sobno,171.3,,3/3,2023,359280.0,"dom-us, nepremičnine, d.o.o."
6846090,prodaja,stanovanje,podravska,tabor,2-sobno,75.9,,3,1912,128000.0,"nepremičninska družba d.o.o., pe re/max poetovio"
6812721,prodaja,stanovanje,podravska,tabor,1-sobno,72.7,,1/2,1999,144000.0,zasebna ponudba
6817449,prodaja,stanovanje,podravska,tabor,3-sobno,106.0,,2/3,1915,180000.0,"nepremičnine, košir branka s.p."
6844385,prodaja,stanovanje,podravska,tabor,2-sobno,53.0,,2/3,1958,135000.0,zasebna ponudba
6758966,prodaja,stanovanje,podravska,tezno,1-sobno,30.0,,4/4,1963,79900.0,zasebna ponudba
6790213,prodaja,stanovanje,podravska,tezno,1-sobno,31.9,,3/4,1963,81000.0,zasebna ponudba
6835258,prodaja,stanovanje,podravska,tezno,1-sobno,45.8,,3/4,1990,108000.0,24nep d.o.o.
6845747,prodaja,stanovanje,podravska,tezno,2-sobno,55.0,,1/2,2019,164000.0,zasebna ponudba
6826455,prodaja,stanovanje,podravska,tezno,2-sobno,55.89,40.67,p/5,2007,180000.0,zasebna ponudba
6785687,prodaja,stanovanje,podravska,tezno,2-sobno,58.3,,2/2,1954,118000.0,zasebna ponudba
6846623,oddaja,hiša,juzna primorska,ankaran,atrijska,39.5,55.0,,2019,900.0,zasebna ponudba
6845758,oddaja,hiša,juzna primorska,artviže,dvojček,70.0,900.0,p+1,1948,600.0,zasebna ponudba
6825559,oddaja,hiša,juzna primorska,divača,vrstna,133.3,628.0,p+1+m,2020,2000.0,"mondreal d.o.o., pe obala"
6840811,oddaja,hiša,juzna primorska,hrvatini,vrstna,65.0,,,2024,800.0,zasebna ponudba
6343380,oddaja,hiša,juzna primorska,lokev,dvojček,154.39,346.0,k+p+m,2020,1000.0,lustrum nepremičnine d.o.o.
6840424,oddaja,hiša,juzna primorska,lucija,vrstna,200.0,,p+1+2,2020,4000.0,zasebna ponudba
6826262,oddaja,hiša,juzna primorska,piran,samostojna,240.0,528.0,,1975,4000.0,abc nepremičnine d.o.o.
6845481,oddaja,hiša,juzna primorska,plavje,samostojna,130.0,,,2023,1200.0,zasebna ponudba
6621661,oddaja,hiša,juzna primorska,sečovlje,samostojna,250.0,1000.0,k+p+1,2006,2000.0,zasebna ponudba
6845701,oddaja,hiša,juzna primorska,šared,samostojna,160.0,2000.0,,2004,1600.0,zasebna ponudba
6761789,oddaja,hiša,juzna primorska,tomaj,samostojna,220.0,550.0,,1870,2200.0,"nepremičninsko posredništvo, anže lenče s.p."
6442653,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,12.0,500.0,1/1,1980,370.0,zasebna ponudba
6840806,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",64.0,76.0,p/2,2020,1200.0,zasebna ponudba
6819720,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,65.27,150.0,p/2,2024,1680.0,uaau 4u d.o.o.
6819723,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,86.63,150.0,1/2,2024,2080.0,uaau 4u d.o.o.
6819715,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,114.52,150.0,p/2,2024,2580.0,uaau 4u d.o.o.
6831885,oddaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,149.0,,1/2,2024,2800.0,uaau 4u d.o.o.
6846106,oddaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,25.0,,1/4,1961,600.0,zasebna ponudba
6811730,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,154.1,,1/2,2024,2400.0,mka nepremičnine d.o.o.
6839075,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,12.0,,1/p+1+m,2022,550.0,zasebna ponudba
6840195,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",50.0,,vp/5,1965,750.0,zasebna ponudba
6763869,oddaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",52.0,,,1938,920.0,"aeon nepremičnine, d.o.o."
6846354,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",53.0,,2/5,2018,850.0,zasebna ponudba
6785502,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,68.3,,4,2003,1350.0,rocco nepremičnine d.o.o.
6824209,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,72.2,,3/5,2023,1600.0,nepremičnine plus d.o.o.
6846740,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,60.16,,,2023,1300.0,"stoja trade, d.o.o., ljubljana"
6847256,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,80.44,,11/11,2022,1600.0,ljubljana nepremičnine d.o.o.
6516116,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,239.0,,14,2020,3900.0,"stoja trade, d.o.o., ljubljana"
6845784,oddaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,24.0,,1,2023,800.0,zasebna ponudba
6844426,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,65.1,,6/15,2024,1200.0,zasebna ponudba
6764418,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,64.9,,10/15,2024,1370.0,"ab nepremičnine, agencija za posredovanje v prometu z nepremičninami, aline belinger s.p."
6846402,oddaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,43.0,,9/18,1971,850.0,zasebna ponudba
6811289,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",44.0,,5/5,1987,830.0,zasebna ponudba
6842372,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,62.6,,3,2005,1100.0,"stoja trade, d.o.o., ljubljana"
6811335,oddaja,stanovanje,juzna primorska,kozina,3-sobno,66.01,,3/4,2024,800.0,lustrum nepremičnine d.o.o.
6839072,oddaja,stanovanje,juzna primorska,križ,3-sobno,70.0,,m/2,1973,800.0,zasebna ponudba
6342755,oddaja,stanovanje,juzna primorska,lokev,soba,18.0,,p+1,1998,180.0,zasebna ponudba
6846671,oddaja,stanovanje,juzna primorska,lucija,garsonjera,20.0,,p,1984,200.0,zasebna ponudba
6846444,oddaja,stanovanje,juzna primorska,lucija,garsonjera,30.0,,4/4,1972,420.0,zasebna ponudba
6840493,oddaja,stanovanje,juzna primorska,lucija,1-sobno,50.0,,1/2,1988,700.0,zasebna ponudba
6846697,oddaja,stanovanje,juzna primorska,lucija,"1,5-sobno",49.0,,2/2,2023,800.0,zasebna ponudba
6846294,oddaja,stanovanje,juzna primorska,piran,garsonjera,20.0,,vp/3,1900,500.0,"market center omnis d.o.o., pe nepremičninski center koper"
6832711,oddaja,stanovanje,juzna primorska,piran,garsonjera,20.0,,p,1990,600.0,"market center omnis d.o.o., pe nepremičninski center koper"
6834809,oddaja,stanovanje,juzna primorska,piran,1-sobno,20.0,,3,1800,700.0,zasebna ponudba
6840021,oddaja,stanovanje,juzna primorska,piran,garsonjera,22.0,,p,2023,480.0,zasebna ponudba
6741397,oddaja,stanovanje,juzna primorska,piran,garsonjera,25.0,,4/4,2010,600.0,zasebna ponudba
6841698,oddaja,stanovanje,juzna primorska,piran,1-sobno,25.0,,2/4,1800,550.0,zasebna ponudba
6845797,oddaja,stanovanje,juzna primorska,piran,1-sobno,26.0,,3/4,1800,600.0,zasebna ponudba
6817114,oddaja,stanovanje,juzna primorska,piran,"1,5-sobno",51.0,,2/3,1953,780.0,zasebna ponudba
6834792,oddaja,stanovanje,juzna primorska,piran,"1,5-sobno",55.0,,1/3,1850,1000.0,zasebna ponudba
6792141,oddaja,stanovanje,juzna primorska,piran,"2,5-sobno",56.6,,1,1900,1200.0,"nepremičninsko posredništvo, anže lenče s.p."
6818840,oddaja,stanovanje,juzna primorska,piran,garsonjera,65.0,,p/3,1900,750.0,"market center omnis d.o.o., pe nepremičninski center koper"
6841405,oddaja,stanovanje,juzna primorska,piran,soba,18.0,,3/3,1850,380.0,zasebna ponudba
6816424,oddaja,stanovanje,juzna primorska,piran,2-sobno,40.0,,p,2024,600.0,zasebna ponudba
5649165,oddaja,stanovanje,juzna primorska,piran,garsonjera,18.0,,p/4,2012,400.0,zasebna ponudba
6837760,oddaja,stanovanje,juzna primorska,piran,2-sobno,46.0,,p,2015,900.0,zasebna ponudba
6841316,oddaja,stanovanje,juzna primorska,piran,1-sobno,28.0,,2/4,1900,500.0,zasebna ponudba
6841190,oddaja,stanovanje,juzna primorska,pobegi,1-sobno,30.0,,p/1,1980,750.0,zasebna ponudba
6841195,oddaja,stanovanje,juzna primorska,pobegi,3-sobno,60.0,,p/1,1980,1200.0,zasebna ponudba
6790934,oddaja,hiša,posavska,brežice,samostojna,280.0,864.0,k+p+1,1940,1800.0,zasebna ponudba
6830250,oddaja,hiša,posavska,jelenik,samostojna,74.0,1000.0,k+p+1,2006,550.0,zasebna ponudba
6706263,oddaja,hiša,posavska,kostanjevica na krki,dvostanovanjska,708.0,,p+1+2,2015,2900.0,"aeon nepremičnine, d.o.o."
6704152,oddaja,hiša,posavska,kostanjevica na krki,dvostanovanjska,708.0,,,2015,2900.0,"aeon nepremičnine, d.o.o."
6735516,oddaja,hiša,posavska,krška vas,samostojna,90.0,283.0,,1977,700.0,zasebna ponudba
6840453,oddaja,hiša,posavska,krško,samostojna,120.0,388.0,k+p,1950,500.0,zasebna ponudba
6789714,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,195.5,,3,1880,798000.0,rojal invest d.o.o.
6840397,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,197.4,,2/3,1898,1050000.0,nepremičnine plus d.o.o.
6841502,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,197.4,,2/2,1898,1050000.0,roni nepremičnine d.o.o.
6731416,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,197.55,,2/4,1898,1050000.0,"stoja trade, d.o.o., ljubljana"
6840083,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,204.7,,2/3,1520,1100000.0,"market center omnis d.o.o., pe nepremičninski center ljubljana"
6722888,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,206.5,,2/3,1520,1450000.0,"mreža&partnerji, nepremičnine, d.o.o."
6542689,prodaja,stanovanje,ljubljana mesto,ljubljana,"4,5-sobno",217.0,,1/3,1905,1130000.0,dvorec posredniška hiša d.o.o.
6507984,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,219.1,,p/2,2023,919000.0,"stoja trade, d.o.o., ljubljana"
6516449,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,219.1,,,2023,929000.0,"stoja trade, d.o.o., ljubljana"
6839360,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,221.6,,6/6,2009,1250000.0,"stoja trade, d.o.o., ljubljana"
6789941,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,242.7,,2/3,1861,2000000.0,baza agencija d.o.o.
6516447,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,255.0,,1/2,2022,1010000.0,"stoja trade, d.o.o., ljubljana"
6835789,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,276.7,,3/4,1456,1450000.0,agencija elite d.o.o.
6589498,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,365.0,,4/4,1742,1490000.0,ljubljana nepremičnine d.o.o.
6829438,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,81.52,,2/4,2005,543000.0,print trade d.o.o.
6832715,prodaja,stanovanje,ljubljana mesto,ljubljana,"4,5-sobno",184.1,482.7,2/2,1913,795500.0,print trade d.o.o.
6844419,prodaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",89.4,,vp/2,1908,450000.0,ceres nepremičnine d.o.o.
6759785,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,101.5,,4/7,1956,504000.0,kreativdom d.o.o.
6753762,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,112.7,,2,1890,507150.0,metropola in d.o.o.
6841403,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,44.04,,2/4,2014,350000.0,zasebna ponudba
6589216,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,390.3,,6/7,2022,3932029.0,"ab nepremičnine, agencija za posredovanje v prometu z nepremičninami, aline belinger s.p."
6615320,prodaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,54.06,,p,2024,315493.0,"stoja trade, d.o.o., ljubljana"
6764543,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,66.44,,p,2024,323620.0,"stoja trade, d.o.o., ljubljana"
6615325,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,71.34,,p,2024,414423.0,"stoja trade, d.o.o., ljubljana"
6782563,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,73.09,,p,2024,340176.0,"stoja trade, d.o.o., ljubljana"
6792044,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,85.2,,1,2024,436349.0,sindrom d.o.o.
